User ID,Delivery Address,Delivery Frequency,Preferred Delivery Day,Latitude,Longitude,City
12050,"48943 Kristen Neck, Brampton, ON",4,"Friday, Sunday, Thursday, Wednesday",43.7315,-79.7624,Brampton
12051,"174 Stacey Causeway, North Bay, ON",5,"Monday, Wednesday, Tuesday, Friday, Saturday",46.3098,-79.46,North Bay
12052,"016 Gina Valleys, Kingston, ON",4,"Saturday, Wednesday, Monday, Sunday",44.2312,-76.486,Kingston
12053,"78571 Nicholas Port, Windsor, ON",7,"Wednesday, Sunday, Saturday, Friday, Tuesday, Monday, Thursday",42.3149,-83.0364,Windsor
12054,"0129 Donald Road, Haldimand County, ON",2,"Sunday, Saturday",42.9229,-79.8663,Haldimand County
12055,"3515 Jones Pike, Timmins, ON",5,"Monday, Saturday, Wednesday, Friday, Sunday",48.4758,-81.3305,Timmins
12056,"74110 Margaret Place, Thunder Bay, ON",2,"Tuesday, Thursday",48.382,-89.2466,Thunder Bay
12057,"2238 Taylor Light, Guelph, ON",4,"Monday, Sunday, Tuesday, Thursday",43.5448,-80.2482,Guelph
12058,"847 Carlos Trail, Woodstock, ON",1,Saturday,43.1312,-80.7565,Woodstock
12059,"57384 Williams Underpass, Kitchener, ON",3,"Monday, Wednesday, Saturday",43.4504,-80.4825,Kitchener
12060,"805 Bonnie Mill, Richmond Hill, ON",4,"Sunday, Wednesday, Monday, Friday",43.8828,-79.4407,Richmond Hill
12061,"7181 Ricky Cliff, Pickering, ON",5,"Saturday, Monday, Wednesday, Sunday, Tuesday",43.8358,-79.3483,Pickering
12062,"7734 Lowery Overpass, Barrie, ON",3,"Wednesday, Saturday, Thursday",44.3894,-79.6903,Barrie
12063,"021 Lane Ways, Kawartha Lakes, ON",4,"Monday, Friday, Wednesday, Saturday",44.4254,-78.7877,Kawartha Lakes
12064,"601 Mills Rue, Waterloo, ON",4,"Friday, Wednesday, Monday, Thursday",43.4643,-80.5204,Waterloo
12065,"4490 Sanchez Drives, Cornwall, ON",1,Saturday,45.0185,-74.7397,Cornwall
12066,"3427 Garrison Highway, Kenora, ON",6,"Saturday, Wednesday, Sunday, Thursday, Monday, Friday",49.7661,-94.4894,Kenora
12067,"61172 Flores Points, Port Colborne, ON",1,Tuesday,42.883,-79.232,Port Colborne
12068,"9098 George Points, Thorold, ON",5,"Saturday, Wednesday, Friday, Sunday, Thursday",43.1167,-79.2,Thorold
12069,"4621 Patricia Crescent, Brockville, ON",4,"Tuesday, Sunday, Friday, Thursday",44.5895,-75.6844,Brockville
12070,"6043 Mason Road, Owen Sound, ON",3,"Tuesday, Wednesday, Friday",44.5668,-80.9405,Owen Sound
12071,"1609 Edwards Pike, St. Thomas, ON",5,"Saturday, Thursday, Wednesday, Monday, Friday",42.777,-81.1826,St. Thomas
12072,"495 Bell Light, Port Colborne, ON",3,"Sunday, Monday, Thursday",42.883,-79.232,Port Colborne
12073,"35738 Miller Plaza, Hamilton, ON",6,"Saturday, Sunday, Thursday, Wednesday, Friday, Tuesday",43.2557,-79.8711,Hamilton
12074,"6873 Michael Squares, Waterloo, ON",5,"Tuesday, Monday, Sunday, Wednesday, Friday",43.4643,-80.5204,Waterloo
12075,"3753 Walker Views, Welland, ON",5,"Thursday, Saturday, Tuesday, Friday, Monday",42.9918,-79.2359,Welland
12076,"2065 Ramos Turnpike, Kenora, ON",6,"Wednesday, Saturday, Friday, Monday, Thursday, Sunday",49.7661,-94.4894,Kenora
12077,"79130 Brian Circles, Toronto, ON",4,"Saturday, Tuesday, Sunday, Friday",43.6532,-79.3832,Toronto
12078,"178 Joan Brook, Cornwall, ON",5,"Monday, Wednesday, Tuesday, Saturday, Thursday",45.0185,-74.7397,Cornwall
12079,"2507 James Manor, Niagara Falls, ON",3,"Monday, Wednesday, Thursday",43.0896,-79.0849,Niagara Falls
12080,"52109 Davidson Path, Waterloo, ON",5,"Wednesday, Tuesday, Thursday, Sunday, Friday",43.4643,-80.5204,Waterloo
12081,"2427 Wilkerson Ville, Cambridge, ON",6,"Wednesday, Sunday, Tuesday, Thursday, Friday, Saturday",43.3601,-80.3127,Cambridge
12082,"87930 Chapman Lake, Barrie, ON",4,"Sunday, Tuesday, Thursday, Friday",44.3894,-79.6903,Barrie
12083,"200 Quinn Pike, Peterborough, ON",5,"Sunday, Monday, Thursday, Friday, Wednesday",44.3091,-78.3197,Peterborough
12084,"01465 Murray Loaf, Kingston, ON",6,"Sunday, Saturday, Wednesday, Friday, Tuesday, Thursday",44.2312,-76.486,Kingston
12085,"681 Jasmine Road, Brantford, ON",2,"Monday, Sunday",43.1394,-80.2644,Brantford
12086,"759 Mendoza Centers, Leamington, ON",5,"Monday, Saturday, Sunday, Thursday, Wednesday",42.0501,-82.606,Leamington
12087,"60649 Lane Turnpike, Norfolk County, ON",6,"Friday, Wednesday, Monday, Tuesday, Thursday, Saturday",42.8429,-80.8649,Norfolk County
12088,"1116 Aguilar Glens, Kingston, ON",6,"Sunday, Monday, Tuesday, Thursday, Saturday, Wednesday",44.2312,-76.486,Kingston
12089,"02163 Susan Route, St. Thomas, ON",5,"Friday, Monday, Wednesday, Thursday, Sunday",42.777,-81.1826,St. Thomas
12090,"30660 Christine Ridges, Stratford, ON",1,Sunday,43.3712,-80.9818,Stratford
12091,"3664 Mitchell River, Cambridge, ON",4,"Tuesday, Sunday, Friday, Wednesday",43.3601,-80.3127,Cambridge
12092,"70541 Amber Valleys, Markham, ON",4,"Sunday, Saturday, Wednesday, Friday",43.8561,-79.337,Markham
12093,"81250 Charles Pike, St. Catharines, ON",5,"Sunday, Friday, Monday, Tuesday, Wednesday",43.1594,-79.2469,St. Catharines
12094,"6407 Lutz Plain, Owen Sound, ON",3,"Thursday, Tuesday, Friday",44.5668,-80.9405,Owen Sound
12095,"48339 Andrew Knoll, Orillia, ON",2,"Saturday, Friday",44.6087,-79.42,Orillia
12096,"7318 Bennett Landing, Greater Sudbury, ON",2,"Thursday, Tuesday",46.49,-80.99,Greater Sudbury
12097,"4868 Cody Drives, Port Colborne, ON",4,"Thursday, Sunday, Tuesday, Friday",42.883,-79.232,Port Colborne
12098,"3593 Estes Mews, Clarence-Rockland, ON",7,"Friday, Saturday, Thursday, Sunday, Wednesday, Tuesday, Monday",45.5887,-75.5127,Clarence-Rockland
12099,"315 Peter Garden, Barrie, ON",3,"Monday, Thursday, Saturday",44.3894,-79.6903,Barrie
12100,"891 Perez Ville, North Bay, ON",4,"Wednesday, Thursday, Tuesday, Saturday",46.3098,-79.46,North Bay
12101,"2389 Holt Cape, Hamilton, ON",3,"Thursday, Sunday, Friday",43.2557,-79.8711,Hamilton
12102,"11925 Mendoza Springs, Sault Ste. Marie, ON",3,"Thursday, Monday, Wednesday",46.5208,-84.3469,Sault Ste. Marie
12103,"812 Angela Cliffs, Quinte West, ON",4,"Sunday, Saturday, Thursday, Friday",44.1802,-77.3711,Quinte West
12104,"59863 Myers Street, Thorold, ON",2,"Friday, Thursday",43.1167,-79.2,Thorold
12105,"1569 Nicole Isle, Brockville, ON",6,"Friday, Wednesday, Tuesday, Thursday, Monday, Sunday",44.5895,-75.6844,Brockville
12106,"9680 Tracy Estates, Cambridge, ON",5,"Saturday, Wednesday, Tuesday, Thursday, Friday",43.3601,-80.3127,Cambridge
12107,"322 Cruz Mill, Norfolk County, ON",4,"Wednesday, Thursday, Sunday, Friday",42.8429,-80.8649,Norfolk County
12108,"6402 Hernandez Stravenue, London, ON",5,"Friday, Monday, Tuesday, Sunday, Thursday",42.9849,-81.2453,London
12109,"9427 Anderson Mountain, Kingston, ON",2,"Sunday, Tuesday",44.2312,-76.486,Kingston
12110,"4030 Christopher Mall, Burlington, ON",4,"Tuesday, Wednesday, Thursday, Saturday",43.3255,-79.799,Burlington
12111,"345 Richard Squares, Stratford, ON",3,"Tuesday, Monday, Thursday",43.3712,-80.9818,Stratford
12112,"5372 Steven Glens, Orillia, ON",5,"Saturday, Thursday, Friday, Monday, Sunday",44.6087,-79.42,Orillia
12113,"408 Gomez Villages, Richmond Hill, ON",6,"Saturday, Thursday, Monday, Tuesday, Sunday, Wednesday",43.8828,-79.4407,Richmond Hill
12114,"75074 Kim Bridge, Quinte West, ON",3,"Tuesday, Friday, Monday",44.1802,-77.3711,Quinte West
12115,"13822 Jennifer Terrace, Woodstock, ON",3,"Friday, Saturday, Thursday",43.1312,-80.7565,Woodstock
12116,"3085 Jones Valleys, Guelph, ON",3,"Saturday, Sunday, Monday",43.5448,-80.2482,Guelph
12117,"678 Blake Ridges, Oshawa, ON",2,"Thursday, Tuesday",43.8975,-78.8635,Oshawa
12118,"07883 Rodriguez Forges, St. Catharines, ON",7,"Tuesday, Sunday, Thursday, Saturday, Monday, Wednesday, Friday",43.1594,-79.2469,St. Catharines
12119,"02495 Pollard Brook, Temiskaming Shores, ON",1,Monday,47.5087,-79.677,Temiskaming Shores
12120,"2567 Clark Parks, Guelph, ON",4,"Friday, Wednesday, Saturday, Monday",43.5448,-80.2482,Guelph
12121,"9098 Walters Valleys, St. Thomas, ON",6,"Tuesday, Saturday, Friday, Monday, Thursday, Wednesday",42.777,-81.1826,St. Thomas
12122,"554 Jacob Greens, Guelph, ON",4,"Monday, Tuesday, Friday, Sunday",43.5448,-80.2482,Guelph
12123,"8828 Debra Courts, Hamilton, ON",4,"Monday, Thursday, Friday, Tuesday",43.2557,-79.8711,Hamilton
12124,"19206 Miller Glens, Greater Sudbury, ON",5,"Saturday, Sunday, Tuesday, Thursday, Friday",46.49,-80.99,Greater Sudbury
12125,"640 Vega Crescent, Peterborough, ON",4,"Saturday, Friday, Tuesday, Sunday",44.3091,-78.3197,Peterborough
12126,"7962 Stephanie Fall, Mississauga, ON",3,"Wednesday, Tuesday, Sunday",43.589,-79.6441,Mississauga
12127,"82073 John Brook, Chatham, ON",2,"Saturday, Tuesday",42.4254,-82.1892,Chatham
12128,"97911 Harvey Neck, Vaughan, ON",4,"Friday, Wednesday, Thursday, Sunday",43.8361,-79.4982,Vaughan
12129,"26931 Tommy Centers, Pembroke, ON",4,"Tuesday, Friday, Sunday, Monday",45.826,-77.1099,Pembroke
12130,"127 Thompson Shoal, Niagara Falls, ON",5,"Monday, Saturday, Friday, Wednesday, Thursday",43.0896,-79.0849,Niagara Falls
12131,"7989 Stephanie Hollow, North Bay, ON",6,"Sunday, Saturday, Monday, Friday, Tuesday, Thursday",46.3098,-79.46,North Bay
12132,"91223 Ross Drives, Clarence-Rockland, ON",4,"Monday, Wednesday, Saturday, Sunday",45.5887,-75.5127,Clarence-Rockland
12133,"6459 Teresa Wall, Greater Sudbury, ON",4,"Thursday, Friday, Sunday, Monday",46.49,-80.99,Greater Sudbury
12134,"505 Jodi Green, Thorold, ON",3,"Tuesday, Thursday, Wednesday",43.1167,-79.2,Thorold
12135,"365 Boyle Causeway, Thorold, ON",4,"Monday, Saturday, Tuesday, Friday",43.1167,-79.2,Thorold
12136,"9700 Julian Branch, Barrie, ON",4,"Saturday, Tuesday, Thursday, Sunday",44.3894,-79.6903,Barrie
12137,"409 Brittany Trafficway, Hamilton, ON",5,"Wednesday, Tuesday, Thursday, Saturday, Monday",43.2557,-79.8711,Hamilton
12138,"857 Holland Street, Thorold, ON",7,"Saturday, Monday, Tuesday, Friday, Thursday, Sunday, Wednesday",43.1167,-79.2,Thorold
12139,"72046 Middleton Tunnel, Leamington, ON",3,"Sunday, Tuesday, Thursday",42.0501,-82.606,Leamington
12140,"456 Jennifer Lakes, Welland, ON",2,"Monday, Sunday",42.9918,-79.2359,Welland
12141,"37668 Robert Burgs, Sarnia, ON",4,"Thursday, Sunday, Wednesday, Tuesday",42.9745,-82.4066,Sarnia
12142,"1379 Andrea Ridges, Orillia, ON",6,"Friday, Wednesday, Tuesday, Sunday, Monday, Thursday",44.6087,-79.42,Orillia
12143,"87693 Lee Street, Belleville, ON",3,"Wednesday, Thursday, Monday",44.1636,-77.3835,Belleville
12144,"2681 Martinez Dam, St. Catharines, ON",3,"Tuesday, Monday, Friday",43.1594,-79.2469,St. Catharines
12145,"1006 Natasha Plaza, Windsor, ON",4,"Saturday, Sunday, Tuesday, Wednesday",42.3149,-83.0364,Windsor
12146,"92777 Lowe Station, London, ON",3,"Friday, Wednesday, Sunday",42.9849,-81.2453,London
12147,"194 Harris Ramp, Brant, ON",4,"Sunday, Wednesday, Saturday, Tuesday",43.142,-80.2681,Brant
12148,"136 Jones Garden, Vaughan, ON",5,"Wednesday, Monday, Friday, Saturday, Sunday",43.8361,-79.4982,Vaughan
12149,"2755 Aguirre Manors, Haldimand County, ON",2,"Sunday, Tuesday",42.9229,-79.8663,Haldimand County
12150,"8325 Petersen Forks, Welland, ON",2,"Sunday, Thursday",42.9918,-79.2359,Welland
12151,"051 Melinda Cliffs, Leamington, ON",6,"Saturday, Monday, Wednesday, Friday, Sunday, Tuesday",42.0501,-82.606,Leamington
12152,"31048 David Plaza, Kitchener, ON",4,"Friday, Wednesday, Sunday, Saturday",43.4504,-80.4825,Kitchener
12153,"82726 Harvey Junctions, Brockville, ON",6,"Sunday, Monday, Friday, Saturday, Wednesday, Thursday",44.5895,-75.6844,Brockville
12154,"162 Shannon Street, Belleville, ON",7,"Friday, Wednesday, Tuesday, Saturday, Thursday, Sunday, Monday",44.1636,-77.3835,Belleville
12155,"409 Dennis Vista, London, ON",5,"Sunday, Saturday, Tuesday, Thursday, Wednesday",42.9849,-81.2453,London
12156,"79654 Phillip Heights, Dryden, ON",3,"Tuesday, Sunday, Monday",49.7839,-92.8363,Dryden
12157,"2300 Steven Fort, Norfolk County, ON",4,"Thursday, Friday, Monday, Saturday",42.8429,-80.8649,Norfolk County
12158,"41556 Reid Curve, Kitchener, ON",5,"Sunday, Thursday, Wednesday, Friday, Saturday",43.4504,-80.4825,Kitchener
12159,"741 Charles Lane, Kawartha Lakes, ON",2,"Thursday, Tuesday",44.4254,-78.7877,Kawartha Lakes
12160,"928 Robert Isle, Kingston, ON",3,"Sunday, Monday, Saturday",44.2312,-76.486,Kingston
12161,"993 Elizabeth Mountain, St. Catharines, ON",7,"Tuesday, Monday, Sunday, Wednesday, Thursday, Friday, Saturday",43.1594,-79.2469,St. Catharines
12162,"6776 Dyer Union, Clarence-Rockland, ON",3,"Monday, Tuesday, Saturday",45.5887,-75.5127,Clarence-Rockland
12163,"67974 Brady Ranch, Mississauga, ON",7,"Sunday, Tuesday, Thursday, Wednesday, Monday, Saturday, Friday",43.589,-79.6441,Mississauga
12164,"3381 White Ports, Norfolk County, ON",7,"Wednesday, Friday, Monday, Tuesday, Thursday, Saturday, Sunday",42.8429,-80.8649,Norfolk County
12165,"810 Nicole Stream, Timmins, ON",5,"Sunday, Friday, Wednesday, Monday, Saturday",48.4758,-81.3305,Timmins
12166,"4053 Deborah Ville, Cornwall, ON",7,"Sunday, Monday, Thursday, Tuesday, Saturday, Wednesday, Friday",45.0185,-74.7397,Cornwall
12167,"7461 John Creek, Pickering, ON",6,"Thursday, Tuesday, Sunday, Friday, Saturday, Monday",43.8358,-79.3483,Pickering
12168,"482 Nancy Heights, Haldimand County, ON",6,"Wednesday, Tuesday, Monday, Saturday, Friday, Sunday",42.9229,-79.8663,Haldimand County
12169,"48526 Donald Terrace, Waterloo, ON",3,"Wednesday, Sunday, Friday",43.4643,-80.5204,Waterloo
12170,"234 Smith Club, Brampton, ON",5,"Wednesday, Tuesday, Monday, Sunday, Friday",43.7315,-79.7624,Brampton
12171,"424 Moore Trace, Richmond Hill, ON",5,"Tuesday, Saturday, Sunday, Friday, Monday",43.8828,-79.4407,Richmond Hill
12172,"7875 Melissa Ford, Woodstock, ON",4,"Tuesday, Friday, Sunday, Wednesday",43.1312,-80.7565,Woodstock
12173,"8512 Key Fords, Temiskaming Shores, ON",5,"Thursday, Monday, Friday, Tuesday, Wednesday",47.5087,-79.677,Temiskaming Shores
12174,"484 Turner Roads, Timmins, ON",4,"Tuesday, Sunday, Saturday, Wednesday",48.4758,-81.3305,Timmins
12175,"6105 Quinn Wall, Barrie, ON",5,"Friday, Thursday, Wednesday, Tuesday, Sunday",44.3894,-79.6903,Barrie
12176,"5143 Andrew Cape, Chatham, ON",5,"Monday, Thursday, Saturday, Tuesday, Sunday",42.4254,-82.1892,Chatham
12177,"5923 Stephanie Pines, Guelph, ON",6,"Friday, Sunday, Tuesday, Wednesday, Monday, Saturday",43.5448,-80.2482,Guelph
12178,"3496 Martin Lodge, Mississauga, ON",4,"Friday, Thursday, Sunday, Wednesday",43.589,-79.6441,Mississauga
12179,"7188 Ramos Summit, Brockville, ON",4,"Friday, Sunday, Thursday, Monday",44.5895,-75.6844,Brockville
12180,"4029 Denise Run, Brantford, ON",5,"Monday, Saturday, Sunday, Friday, Tuesday",43.1394,-80.2644,Brantford
12181,"129 Larson Lock, North Bay, ON",3,"Sunday, Saturday, Thursday",46.3098,-79.46,North Bay
12182,"2570 Michael Skyway, Kingston, ON",6,"Wednesday, Monday, Saturday, Friday, Thursday, Tuesday",44.2312,-76.486,Kingston
12183,"869 Carmen Creek, Windsor, ON",4,"Monday, Sunday, Wednesday, Thursday",42.3149,-83.0364,Windsor
12184,"608 Jennifer Wall, Peterborough, ON",2,"Monday, Tuesday",44.3091,-78.3197,Peterborough
12185,"311 Suzanne Creek, Markham, ON",3,"Monday, Thursday, Tuesday",43.8561,-79.337,Markham
12186,"39494 Ford Shore, Cambridge, ON",4,"Thursday, Tuesday, Monday, Saturday",43.3601,-80.3127,Cambridge
12187,"1920 David Summit, Markham, ON",5,"Friday, Wednesday, Saturday, Sunday, Thursday",43.8561,-79.337,Markham
12188,"046 Campbell Ranch, Richmond Hill, ON",3,"Thursday, Monday, Friday",43.8828,-79.4407,Richmond Hill
12189,"85965 Kathryn Route, Ottawa, ON",7,"Monday, Saturday, Wednesday, Tuesday, Sunday, Thursday, Friday",45.4215,-75.6993,Ottawa
12190,"0010 Brown Islands, Haldimand County, ON",1,Wednesday,42.9229,-79.8663,Haldimand County
12191,"915 Jose Shores, Thorold, ON",7,"Friday, Thursday, Sunday, Tuesday, Monday, Saturday, Wednesday",43.1167,-79.2,Thorold
12192,"471 Dunn Inlet, Leamington, ON",4,"Monday, Sunday, Thursday, Wednesday",42.0501,-82.606,Leamington
12193,"716 Kimberly Vista, Ottawa, ON",5,"Saturday, Sunday, Friday, Monday, Thursday",45.4215,-75.6993,Ottawa
12194,"4297 Sharon Loaf, Temiskaming Shores, ON",7,"Tuesday, Sunday, Saturday, Friday, Wednesday, Thursday, Monday",47.5087,-79.677,Temiskaming Shores
12195,"711 Ryan Expressway, Quinte West, ON",3,"Wednesday, Sunday, Monday",44.1802,-77.3711,Quinte West
12196,"12759 Jennifer Vista, Dryden, ON",7,"Friday, Sunday, Wednesday, Thursday, Saturday, Monday, Tuesday",49.7839,-92.8363,Dryden
12197,"096 Colleen Mews, St. Thomas, ON",3,"Tuesday, Friday, Saturday",42.777,-81.1826,St. Thomas
12198,"0326 Willis Mission, Port Colborne, ON",5,"Monday, Saturday, Friday, Wednesday, Tuesday",42.883,-79.232,Port Colborne
12199,"5201 Santiago Island, St. Thomas, ON",6,"Monday, Friday, Tuesday, Thursday, Sunday, Saturday",42.777,-81.1826,St. Thomas
12200,"68363 Ruiz Manor, Kingston, ON",3,"Sunday, Saturday, Friday",44.2312,-76.486,Kingston
12201,"52518 Bailey Avenue, Quinte West, ON",6,"Tuesday, Monday, Saturday, Sunday, Wednesday, Friday",44.1802,-77.3711,Quinte West
12202,"58488 Jose Road, London, ON",6,"Monday, Friday, Wednesday, Saturday, Thursday, Tuesday",42.9849,-81.2453,London
12203,"2182 Santos Well, Brant, ON",5,"Tuesday, Saturday, Monday, Sunday, Wednesday",43.142,-80.2681,Brant
12204,"8034 Hanson Courts, Richmond Hill, ON",4,"Monday, Tuesday, Wednesday, Saturday",43.8828,-79.4407,Richmond Hill
12205,"78556 Anthony Loop, Ottawa, ON",3,"Tuesday, Wednesday, Friday",45.4215,-75.6993,Ottawa
12206,"15440 Reyes Forest, Barrie, ON",3,"Thursday, Friday, Sunday",44.3894,-79.6903,Barrie
12207,"473 Nguyen Village, Barrie, ON",3,"Friday, Saturday, Tuesday",44.3894,-79.6903,Barrie
12208,"58005 Ebony Roads, Kingston, ON",4,"Thursday, Friday, Sunday, Monday",44.2312,-76.486,Kingston
12209,"63841 Kaiser Inlet, Burlington, ON",4,"Monday, Thursday, Wednesday, Friday",43.3255,-79.799,Burlington
12210,"218 Sally Throughway, Ottawa, ON",2,"Sunday, Friday",45.4215,-75.6993,Ottawa
12211,"3122 Jeff Village, Greater Sudbury, ON",6,"Thursday, Wednesday, Monday, Saturday, Tuesday, Sunday",46.49,-80.99,Greater Sudbury
12212,"21549 Calderon Ways, Haldimand County, ON",4,"Thursday, Wednesday, Friday, Saturday",42.9229,-79.8663,Haldimand County
12213,"2304 Price Extension, Pembroke, ON",5,"Monday, Saturday, Wednesday, Sunday, Friday",45.826,-77.1099,Pembroke
12214,"98787 Miller Ridge, Markham, ON",4,"Tuesday, Sunday, Wednesday, Monday",43.8561,-79.337,Markham
12215,"497 Justin Lock, Prince Edward County, ON",5,"Tuesday, Friday, Wednesday, Sunday, Saturday",43.9991,-77.124,Prince Edward County
12216,"9460 James Key, Thunder Bay, ON",3,"Tuesday, Sunday, Saturday",48.382,-89.2466,Thunder Bay
12217,"41224 Harper Dam, Oshawa, ON",1,Sunday,43.8975,-78.8635,Oshawa
12218,"62026 Giles Street, Temiskaming Shores, ON",5,"Wednesday, Saturday, Monday, Thursday, Tuesday",47.5087,-79.677,Temiskaming Shores
12219,"0916 Justin Isle, Prince Edward County, ON",3,"Saturday, Thursday, Tuesday",43.9991,-77.124,Prince Edward County
12220,"76606 Garcia Summit, Welland, ON",6,"Friday, Sunday, Wednesday, Monday, Tuesday, Thursday",42.9918,-79.2359,Welland
12221,"912 Wood Mountain, Pembroke, ON",2,"Monday, Friday",45.826,-77.1099,Pembroke
12222,"33613 Emma Club, Vaughan, ON",7,"Friday, Thursday, Saturday, Tuesday, Sunday, Monday, Wednesday",43.8361,-79.4982,Vaughan
12223,"51641 Watts Drive, Barrie, ON",2,"Friday, Tuesday",44.3894,-79.6903,Barrie
12224,"58224 Elliott Canyon, Windsor, ON",5,"Wednesday, Monday, Sunday, Tuesday, Saturday",42.3149,-83.0364,Windsor
12225,"261 Cortez Causeway, Pickering, ON",5,"Wednesday, Thursday, Friday, Saturday, Sunday",43.8358,-79.3483,Pickering
12226,"376 Tammy Burg, Pembroke, ON",3,"Sunday, Friday, Tuesday",45.826,-77.1099,Pembroke
12227,"6641 Edward Station, Clarence-Rockland, ON",2,"Friday, Thursday",45.5887,-75.5127,Clarence-Rockland
12228,"23014 Lindsey Station, Pembroke, ON",1,Thursday,45.826,-77.1099,Pembroke
12229,"2757 Johnson Isle, Oshawa, ON",4,"Sunday, Tuesday, Saturday, Friday",43.8975,-78.8635,Oshawa
12230,"8641 Kennedy Springs, Kenora, ON",6,"Sunday, Friday, Monday, Thursday, Saturday, Tuesday",49.7661,-94.4894,Kenora
12231,"81620 Henderson Squares, Mississauga, ON",4,"Sunday, Tuesday, Wednesday, Monday",43.589,-79.6441,Mississauga
12232,"81238 Sanders Streets, Brant, ON",4,"Friday, Wednesday, Saturday, Thursday",43.142,-80.2681,Brant
12233,"8178 Gomez Trail, Orillia, ON",5,"Thursday, Saturday, Monday, Wednesday, Sunday",44.6087,-79.42,Orillia
12234,"082 Kristin Forks, Oshawa, ON",3,"Wednesday, Monday, Friday",43.8975,-78.8635,Oshawa
12235,"990 Steven Ports, North Bay, ON",6,"Monday, Thursday, Friday, Wednesday, Sunday, Tuesday",46.3098,-79.46,North Bay
12236,"73463 Mike Junctions, St. Catharines, ON",4,"Tuesday, Monday, Sunday, Wednesday",43.1594,-79.2469,St. Catharines
12237,"7850 Larsen Falls, Belleville, ON",5,"Sunday, Wednesday, Monday, Saturday, Friday",44.1636,-77.3835,Belleville
12238,"6192 Erica Parks, Barrie, ON",2,"Friday, Wednesday",44.3894,-79.6903,Barrie
12239,"173 Nielsen Parkway, Hamilton, ON",5,"Wednesday, Thursday, Monday, Saturday, Friday",43.2557,-79.8711,Hamilton
12240,"59198 Christopher Route, Clarence-Rockland, ON",5,"Wednesday, Saturday, Friday, Thursday, Sunday",45.5887,-75.5127,Clarence-Rockland
