User ID,User Name,User Email,User Age,Weekly Shopping Budget,Dietary Preferences
13912,Heather Richards,heather.richards@gmail.com,18,48,Halal
13913,Travis Hutchinson,travis.hutchinson@mylambton.ca,17,40,Vegetarian
13914,Meagan Morales,meagan.morales@yahoo.com,19,48,Egg Allergy
13915,Richard Brown,richard.brown@mylambton.ca,64,62,Egg Allergy
13916,Kevin Maldonado,kevin.maldonado@yahoo.com,68,75,No restrictions
13917,Todd Phillips,todd.phillips@yahoo.com,63,97,No restrictions
13918,Allison Estrada,allison.estrada@hotmail.com,66,81,No restrictions
13919,Keith Murray,keith.murray@gmail.com,26,96,No restrictions
13920,Leah Cummings,leah.cummings@yahoo.com,34,117,No restrictions
13921,Robin Barton,robin.barton@gmail.com,32,112,No restrictions
13922,Jennifer Stone,jennifer.stone@gmail.com,58,56,No restrictions
13923,Nicholas Smith,nicholas.smith@yahoo.com,44,127,No restrictions
13924,Grant Kirk Jr.,grant.kirk.jr.@mylambton.ca,55,66,No restrictions
13925,Mr. Kristopher Obrien,mr..kristopher.obrien@gmail.com,53,62,No restrictions
13926,Michelle Silva,michelle.silva@gmail.com,44,137,No restrictions
13927,Kristin Elliott,kristin.elliott@hotmail.com,24,81,No restrictions
13928,Stephanie Anderson,stephanie.anderson@mylambton.ca,62,91,Halal
13929,Brandon Davis,brandon.davis@mylambton.ca,16,48,No restrictions
13930,Adam Perry,adam.perry@hotmail.com,32,137,No restrictions
13931,Gail White MD,gail.white.md@hotmail.com,39,115,No restrictions
13932,Shannon Nelson,shannon.nelson@yahoo.com,20,42,No restrictions
13933,Gary Lee,gary.lee@yahoo.com,26,89,No restrictions
13934,Lisa Cardenas,lisa.cardenas@yahoo.com,39,111,No restrictions
13935,John Novak,john.novak@gmail.com,54,76,No restrictions
13936,Christian Scott,christian.scott@gmail.com,41,126,No restrictions
13937,Angela Williams,angela.williams@yahoo.com,62,55,No restrictions
13938,Alexandra Harvey,alexandra.harvey@yahoo.com,56,72,Vegetarian
13939,Mr. David Taylor,mr..david.taylor@mylambton.ca,45,129,No restrictions
13940,Brandon Morales,brandon.morales@yahoo.com,63,46,No restrictions
13941,Amanda Mcmahon,amanda.mcmahon@hotmail.com,32,108,No restrictions
13942,Alicia Maxwell,alicia.maxwell@hotmail.com,55,58,No restrictions
13943,Chad Garcia,chad.garcia@mylambton.ca,40,125,No restrictions
13944,Sherry Hanna,sherry.hanna@yahoo.com,48,138,No restrictions
13945,Robert Richardson,robert.richardson@hotmail.com,45,127,No restrictions
13946,Elizabeth Campbell,elizabeth.campbell@hotmail.com,39,129,No restrictions
13947,Michael Duncan,michael.duncan@yahoo.com,69,74,No restrictions
13948,Hannah Day,hannah.day@hotmail.com,49,139,No restrictions
13949,Andrea Baker,andrea.baker@gmail.com,45,110,No restrictions
13950,Mark Webb,mark.webb@yahoo.com,28,86,Vegetarian
13951,James Romero,james.romero@gmail.com,20,43,Halal
13952,Austin Duncan,austin.duncan@hotmail.com,59,63,Vegetarian
13953,Nancy Horton,nancy.horton@hotmail.com,45,100,No restrictions
13954,John Johnson,john.johnson@hotmail.com,70,73,No restrictions
13955,Erin Alvarado,erin.alvarado@hotmail.com,41,137,No restrictions
13956,Benjamin Smith,benjamin.smith@mylambton.ca,64,100,No restrictions
13957,Christopher Miller,christopher.miller@mylambton.ca,25,92,No restrictions
13958,Rodney Gomez,rodney.gomez@hotmail.com,60,74,No restrictions
13959,David Thomas,david.thomas@yahoo.com,68,79,No restrictions
13960,Alexandra Anderson,alexandra.anderson@gmail.com,35,110,No restrictions
13961,Wendy Vargas,wendy.vargas@hotmail.com,67,47,No restrictions
13962,Brian Kelly,brian.kelly@mylambton.ca,32,117,No restrictions
13963,Gloria Wilson,gloria.wilson@mylambton.ca,56,76,No restrictions
13964,Joshua Rodriguez,joshua.rodriguez@mylambton.ca,56,68,No restrictions
13965,Emily Mathis,emily.mathis@hotmail.com,23,94,No restrictions
13966,Hannah Henry,hannah.henry@mylambton.ca,41,136,No restrictions
13967,Eric Brewer,eric.brewer@mylambton.ca,38,114,No restrictions
13968,Anthony Daniels,anthony.daniels@yahoo.com,50,129,No restrictions
13969,Shannon Brown,shannon.brown@yahoo.com,38,112,Vegetarian
13970,Kimberly Collier,kimberly.collier@yahoo.com,69,50,No restrictions
13971,Dr. Katrina Cummings,dr..katrina.cummings@gmail.com,38,136,No restrictions
13972,Victoria Stevens,victoria.stevens@hotmail.com,54,73,No restrictions
13973,Mrs. Megan Brown MD,mrs..megan.brown.md@hotmail.com,26,98,No restrictions
13974,John Clark,john.clark@mylambton.ca,34,110,No restrictions
13975,Scott Young,scott.young@hotmail.com,27,96,No restrictions
13976,Carrie Anderson,carrie.anderson@yahoo.com,35,145,No restrictions
13977,Sarah Walker,sarah.walker@gmail.com,52,67,No restrictions
13978,Lisa Bishop,lisa.bishop@gmail.com,23,99,No restrictions
13979,Barbara White,barbara.white@yahoo.com,63,75,No restrictions
13980,Michelle Cunningham,michelle.cunningham@mylambton.ca,31,112,No restrictions
13981,Erik Morgan,erik.morgan@hotmail.com,29,83,No restrictions
13982,Colleen Martin,colleen.martin@hotmail.com,55,76,No restrictions
13983,Katherine Lawrence,katherine.lawrence@mylambton.ca,21,90,No restrictions
13984,Christopher Underwood,christopher.underwood@gmail.com,30,100,No restrictions
13985,Sergio Santiago,sergio.santiago@gmail.com,19,47,No restrictions
13986,Christina Ramirez,christina.ramirez@gmail.com,59,57,No restrictions
13987,Craig Steele,craig.steele@yahoo.com,34,134,No restrictions
13988,Miranda Moore,miranda.moore@yahoo.com,38,100,Egg Allergy
13989,Charles Andrade,charles.andrade@gmail.com,62,57,No restrictions
13990,Michael Taylor,michael.taylor@gmail.com,56,53,No restrictions
13991,Michelle Schultz,michelle.schultz@hotmail.com,40,140,No restrictions
13992,Erin Solomon,erin.solomon@hotmail.com,66,91,No restrictions
13993,Gabrielle Simon,gabrielle.simon@yahoo.com,43,119,No restrictions
13994,Nicole Perez,nicole.perez@mylambton.ca,18,49,No restrictions
13995,Natalie Obrien,natalie.obrien@mylambton.ca,19,46,No restrictions
13996,Amber Jones,amber.jones@yahoo.com,67,83,No restrictions
13997,Natalie Moreno,natalie.moreno@yahoo.com,42,113,No restrictions
13998,Mr. Jeffrey Harris,mr..jeffrey.harris@hotmail.com,42,133,No restrictions
13999,Eric Sanchez,eric.sanchez@yahoo.com,43,117,No restrictions
14000,Stephanie Ross,stephanie.ross@gmail.com,28,83,No restrictions
14001,Jessica Lopez,jessica.lopez@hotmail.com,51,53,No restrictions
14002,Michael Daniels,michael.daniels@gmail.com,65,58,No restrictions
14003,Caitlyn Garcia,caitlyn.garcia@yahoo.com,36,129,No restrictions
14004,Tonya Sanchez,tonya.sanchez@mylambton.ca,19,42,No restrictions
14005,Brian King,brian.king@yahoo.com,62,51,No restrictions
14006,Samuel Hamilton,samuel.hamilton@gmail.com,55,70,No restrictions
14007,Robert Cabrera,robert.cabrera@hotmail.com,30,82,No restrictions
14008,Stacey Mcclure,stacey.mcclure@mylambton.ca,66,86,No restrictions
14009,Tracy Wilson,tracy.wilson@gmail.com,52,58,No restrictions
14010,Sarah Alvarez,sarah.alvarez@yahoo.com,45,106,No restrictions
14011,James Hopkins,james.hopkins@mylambton.ca,66,53,No restrictions
14012,Jessica Graham,jessica.graham@yahoo.com,25,86,No restrictions
14013,Kimberly Fowler,kimberly.fowler@hotmail.com,25,95,No restrictions
14014,Tracy Pacheco,tracy.pacheco@mylambton.ca,24,87,No restrictions
14015,Stephanie Harris,stephanie.harris@hotmail.com,52,77,No restrictions
14016,Scott Alvarado MD,scott.alvarado.md@yahoo.com,49,142,No restrictions
14017,Julie Adams DDS,julie.adams.dds@hotmail.com,46,134,Egg Allergy
14018,Donald Castillo,donald.castillo@gmail.com,65,78,Halal
14019,Stacy Carlson,stacy.carlson@hotmail.com,38,116,Halal
14020,Sean Huerta,sean.huerta@yahoo.com,33,127,Egg Allergy
14021,Juan Mcintyre,juan.mcintyre@hotmail.com,62,95,No restrictions
14022,Curtis Green,curtis.green@hotmail.com,16,44,No restrictions
14023,Aaron Gregory,aaron.gregory@gmail.com,57,75,No restrictions
14024,Kristina Moore,kristina.moore@hotmail.com,69,58,No restrictions
14025,Cynthia Murphy,cynthia.murphy@mylambton.ca,39,101,No restrictions
14026,Brooke Freeman,brooke.freeman@mylambton.ca,18,46,No restrictions
14027,Julie Fernandez,julie.fernandez@yahoo.com,33,140,Egg Allergy
14028,Carmen Grant,carmen.grant@yahoo.com,16,42,Halal
14029,Renee Grant,renee.grant@gmail.com,29,81,Egg Allergy
14030,Lauren Richards,lauren.richards@mylambton.ca,37,113,No restrictions
14031,John Tucker,john.tucker@hotmail.com,30,89,No restrictions
14032,Kelly Anderson,kelly.anderson@yahoo.com,35,136,No restrictions
14033,Nathaniel Moody,nathaniel.moody@mylambton.ca,67,56,No restrictions
14034,David Young,david.young@hotmail.com,16,44,No restrictions
14035,Nicholas Simmons,nicholas.simmons@hotmail.com,26,88,No restrictions
14036,Elizabeth Gomez,elizabeth.gomez@mylambton.ca,66,96,No restrictions
14037,Heather Baker,heather.baker@gmail.com,66,41,No restrictions
14038,Joseph Franklin,joseph.franklin@mylambton.ca,51,65,No restrictions
14039,Katie Contreras,katie.contreras@gmail.com,33,123,No restrictions
14040,Tina Smith,tina.smith@mylambton.ca,61,55,No restrictions
14041,Elijah Hoover,elijah.hoover@hotmail.com,25,82,No restrictions
14042,Jennifer Castillo,jennifer.castillo@yahoo.com,39,101,Egg Allergy
14043,Sean Bowman,sean.bowman@mylambton.ca,45,109,No restrictions
14044,Margaret Hancock,margaret.hancock@hotmail.com,33,138,No restrictions
14045,Jessica Allen,jessica.allen@yahoo.com,31,144,No restrictions
14046,Amanda Wilson DDS,amanda.wilson.dds@hotmail.com,35,107,No restrictions
14047,Michael Zhang,michael.zhang@mylambton.ca,21,82,No restrictions
14048,Robert Guerrero,robert.guerrero@yahoo.com,44,121,No restrictions
14049,Heidi Harrington,heidi.harrington@yahoo.com,60,53,No restrictions
14050,Thomas Lawson,thomas.lawson@gmail.com,34,123,No restrictions
14051,Jacqueline Harris,jacqueline.harris@hotmail.com,36,117,No restrictions
14052,Jo Smith,jo.smith@gmail.com,35,110,No restrictions
14053,Paul Davis,paul.davis@hotmail.com,62,99,No restrictions
14054,Monica Schneider MD,monica.schneider.md@mylambton.ca,19,48,No restrictions
14055,Jennifer Wilson,jennifer.wilson@gmail.com,55,68,No restrictions
14056,Dylan Bishop,dylan.bishop@mylambton.ca,54,72,No restrictions
14057,Andre Joseph,andre.joseph@yahoo.com,40,110,No restrictions
14058,Shane Anderson,shane.anderson@gmail.com,29,91,Egg Allergy
14059,Anthony Reeves,anthony.reeves@yahoo.com,31,141,No restrictions
14060,Bryan Woodard,bryan.woodard@yahoo.com,45,140,Halal
14061,David Weber,david.weber@mylambton.ca,32,150,No restrictions
14062,Brandon Robinson,brandon.robinson@yahoo.com,61,77,No restrictions
14063,Amber Summers,amber.summers@mylambton.ca,35,100,No restrictions
14064,Joanna Fisher,joanna.fisher@hotmail.com,51,80,No restrictions
14065,Eric Martinez,eric.martinez@yahoo.com,66,91,No restrictions
14066,Meagan Galloway,meagan.galloway@hotmail.com,70,83,No restrictions
14067,Stacey Higgins,stacey.higgins@mylambton.ca,24,80,No restrictions
14068,Thomas Clark,thomas.clark@yahoo.com,68,65,No restrictions
14069,James Kirby,james.kirby@hotmail.com,68,66,No restrictions
14070,Scott Williams,scott.williams@hotmail.com,25,80,No restrictions
14071,Angela Tucker,angela.tucker@hotmail.com,67,77,No restrictions
14072,Hannah Brown,hannah.brown@gmail.com,43,135,No restrictions
14073,Marilyn Ho,marilyn.ho@hotmail.com,67,99,No restrictions
14074,Richard Moore,richard.moore@mylambton.ca,67,82,No restrictions
14075,Anna Drake,anna.drake@mylambton.ca,22,94,No restrictions
14076,Brandon Liu,brandon.liu@yahoo.com,21,89,No restrictions
14077,Pamela Zimmerman,pamela.zimmerman@mylambton.ca,49,115,No restrictions
14078,Jordan Brewer,jordan.brewer@mylambton.ca,42,115,No restrictions
14079,Michael Krause,michael.krause@yahoo.com,58,56,No restrictions
14080,Victoria Gardner,victoria.gardner@hotmail.com,34,122,No restrictions
14081,Amanda Vaughn,amanda.vaughn@gmail.com,26,91,No restrictions
14082,Alicia Nash,alicia.nash@gmail.com,28,90,No restrictions
14083,Melissa Hayes,melissa.hayes@hotmail.com,50,105,No restrictions
14084,Charles Miller,charles.miller@hotmail.com,26,87,No restrictions
14085,Christopher Mosley,christopher.mosley@gmail.com,62,77,No restrictions
14086,Jacob Evans,jacob.evans@mylambton.ca,47,127,No restrictions
14087,Timothy Stanley,timothy.stanley@yahoo.com,27,93,No restrictions
14088,Holly Walker,holly.walker@hotmail.com,25,86,No restrictions
14089,Erin Williams MD,erin.williams.md@hotmail.com,42,123,No restrictions
14090,Ashley Parks,ashley.parks@yahoo.com,38,105,Egg Allergy
14091,Juan Ayala,juan.ayala@mylambton.ca,41,106,No restrictions
14092,Jerry Foster,jerry.foster@gmail.com,61,54,Egg Allergy
14093,Alexander Morris,alexander.morris@hotmail.com,45,134,No restrictions
14094,Thomas Potts,thomas.potts@hotmail.com,39,145,No restrictions
14095,Michael Young,michael.young@yahoo.com,60,70,No restrictions
14096,Frank Taylor,frank.taylor@hotmail.com,63,54,No restrictions
14097,Natasha Mason,natasha.mason@gmail.com,44,101,No restrictions
14098,Janet Eaton,janet.eaton@mylambton.ca,16,45,No restrictions
14099,Mrs. Angela Brown,mrs..angela.brown@yahoo.com,59,69,No restrictions
14100,Jeffrey Phillips,jeffrey.phillips@hotmail.com,19,41,No restrictions
14101,Nicole Wilkins,nicole.wilkins@mylambton.ca,37,133,No restrictions
14102,April Powell,april.powell@hotmail.com,35,131,No restrictions
14103,Katrina Mason,katrina.mason@hotmail.com,54,57,No restrictions
14104,Justin Stone,justin.stone@yahoo.com,57,75,No restrictions
14105,Douglas Gibbs,douglas.gibbs@yahoo.com,61,68,No restrictions
14106,James Robinson,james.robinson@yahoo.com,35,146,No restrictions
14107,Dorothy Guerra,dorothy.guerra@yahoo.com,54,71,No restrictions
14108,Debra Fitzpatrick,debra.fitzpatrick@mylambton.ca,21,86,No restrictions
14109,Jessica Dominguez,jessica.dominguez@yahoo.com,31,101,No restrictions
14110,Kristin Vaughn,kristin.vaughn@gmail.com,37,124,No restrictions
14111,Timothy Wagner,timothy.wagner@hotmail.com,70,85,No restrictions
14112,Colleen Peterson,colleen.peterson@mylambton.ca,68,100,No restrictions
14113,Misty Garcia,misty.garcia@gmail.com,58,58,No restrictions
14114,Theresa West,theresa.west@hotmail.com,55,64,No restrictions
14115,Julie Williams,julie.williams@mylambton.ca,25,89,No restrictions
14116,John Fernandez,john.fernandez@yahoo.com,23,80,No restrictions
14117,Timothy Pugh,timothy.pugh@mylambton.ca,31,134,No restrictions
14118,Shane Gonzales,shane.gonzales@gmail.com,34,138,No restrictions
14119,Tonya Brennan,tonya.brennan@mylambton.ca,35,146,No restrictions
14120,Jeremiah Moore,jeremiah.moore@yahoo.com,42,128,Egg Allergy
14121,Lori Miller,lori.miller@yahoo.com,24,92,Egg Allergy
14122,Ebony Baker,ebony.baker@mylambton.ca,61,76,No restrictions
14123,Sierra Holmes,sierra.holmes@hotmail.com,17,40,No restrictions
14124,Robert Padilla,robert.padilla@gmail.com,62,97,No restrictions
14125,Timothy Craig,timothy.craig@gmail.com,31,132,No restrictions
14126,Kim Arnold,kim.arnold@yahoo.com,23,90,No restrictions
14127,Crystal Mack,crystal.mack@yahoo.com,51,61,No restrictions
14128,Mark Weiss,mark.weiss@gmail.com,68,68,Vegetarian
14129,David Hood,david.hood@gmail.com,47,126,No restrictions
14130,Casey Cooper,casey.cooper@mylambton.ca,56,80,Vegetarian
14131,Maria Johnson,maria.johnson@hotmail.com,48,122,No restrictions
14132,Breanna Moore,breanna.moore@hotmail.com,61,58,Halal
14133,Blake Holmes,blake.holmes@hotmail.com,26,86,No restrictions
14134,Terri Cooley,terri.cooley@gmail.com,61,68,No restrictions
14135,Michelle Houston,michelle.houston@hotmail.com,41,100,No restrictions
14136,Andrea Vincent,andrea.vincent@gmail.com,24,84,Vegetarian
14137,David Richards,david.richards@mylambton.ca,18,46,No restrictions
14138,Louis Wu,louis.wu@hotmail.com,20,46,No restrictions
14139,Jennifer Kelly,jennifer.kelly@mylambton.ca,41,106,No restrictions
14140,Kimberly Rivas,kimberly.rivas@mylambton.ca,57,63,No restrictions
14141,David Hall,david.hall@mylambton.ca,65,85,Egg Allergy
14142,Amy Padilla,amy.padilla@gmail.com,46,146,No restrictions
14143,Alan Peters,alan.peters@gmail.com,30,97,Vegetarian
14144,Jennifer Sanchez,jennifer.sanchez@gmail.com,37,141,No restrictions
14145,David Edwards,david.edwards@yahoo.com,19,50,No restrictions
14146,Gerald Warren,gerald.warren@hotmail.com,34,145,No restrictions
14147,Allen Banks,allen.banks@mylambton.ca,33,134,No restrictions
14148,Kimberly Clark,kimberly.clark@yahoo.com,39,101,No restrictions
14149,Jordan Smith,jordan.smith@hotmail.com,54,63,Halal
14150,Robert Matthews,robert.matthews@gmail.com,22,96,No restrictions
14151,Angela Smith,angela.smith@yahoo.com,35,129,No restrictions
14152,Angela Franklin,angela.franklin@gmail.com,45,107,No restrictions
14153,Melanie Rodriguez,melanie.rodriguez@yahoo.com,41,128,No restrictions
14154,Christopher Garcia,christopher.garcia@gmail.com,57,77,No restrictions
14155,Cheryl Hahn,cheryl.hahn@yahoo.com,30,88,No restrictions
14156,Jamie Murray,jamie.murray@mylambton.ca,35,143,No restrictions
14157,Kathy Smith,kathy.smith@mylambton.ca,38,107,No restrictions
14158,Andrea Campbell,andrea.campbell@gmail.com,39,125,No restrictions
14159,Terrence Adams,terrence.adams@hotmail.com,26,95,No restrictions
14160,Martin Moore,martin.moore@hotmail.com,30,86,No restrictions
14161,Matthew Hill,matthew.hill@hotmail.com,44,125,No restrictions
14162,Joseph Koch,joseph.koch@mylambton.ca,33,141,No restrictions
14163,Angela Miller,angela.miller@yahoo.com,34,121,No restrictions
14164,Sonya Hill DDS,sonya.hill.dds@yahoo.com,36,144,No restrictions
14165,Christopher Bell,christopher.bell@mylambton.ca,48,132,No restrictions
14166,Gabriel Friedman,gabriel.friedman@mylambton.ca,53,55,No restrictions
14167,James Wade,james.wade@yahoo.com,38,136,Halal
14168,Jeremiah Trujillo,jeremiah.trujillo@gmail.com,47,116,No restrictions
14169,Christina Murray,christina.murray@yahoo.com,20,50,No restrictions
14170,Gina Massey,gina.massey@hotmail.com,43,110,Vegetarian
14171,Matthew Moore,matthew.moore@mylambton.ca,69,69,Vegetarian
14172,Robert Mullins,robert.mullins@gmail.com,23,85,No restrictions
14173,Jennifer Spence,jennifer.spence@hotmail.com,24,87,No restrictions
14174,Cindy Perez,cindy.perez@yahoo.com,56,51,Halal
14175,Erin Ruiz,erin.ruiz@gmail.com,16,50,No restrictions
14176,James Nolan,james.nolan@yahoo.com,25,98,No restrictions
14177,David Walker,david.walker@gmail.com,44,105,No restrictions
14178,Omar Aguirre,omar.aguirre@hotmail.com,48,147,No restrictions
14179,Brian Thompson,brian.thompson@yahoo.com,36,127,No restrictions
14180,Mr. Jesus Reeves Jr.,mr..jesus.reeves.jr.@hotmail.com,52,69,No restrictions
14181,Gary Willis,gary.willis@gmail.com,55,66,No restrictions
14182,Miranda Silva,miranda.silva@gmail.com,40,112,No restrictions
14183,David Cortez,david.cortez@hotmail.com,24,86,No restrictions
14184,Sheila Wilson,sheila.wilson@mylambton.ca,43,142,No restrictions
14185,Jamie Moore,jamie.moore@yahoo.com,23,94,No restrictions
14186,Erin Cooper,erin.cooper@yahoo.com,59,57,Egg Allergy
14187,Shannon Kirk,shannon.kirk@mylambton.ca,40,105,No restrictions
14188,John Adams,john.adams@gmail.com,21,98,No restrictions
14189,Kaitlyn Blevins,kaitlyn.blevins@gmail.com,26,82,No restrictions
14190,Dr. Scott Zamora,dr..scott.zamora@hotmail.com,61,61,No restrictions
